length,lon,lat,elevation
0,-88.26347059,48.66304925,127.7708893
98.36734694,-88.26263557,48.6623594,123.7708893
196.7346939,-88.26180054,48.66166956,117.7708893
295.1020408,-88.26096552,48.66097972,111.7710114
393.4693878,-88.26013049,48.66028987,102.7710114
491.8367347,-88.25929547,48.65960003,94.77101135
590.2040816,-88.25846044,48.65891019,94.77110291
688.5714286,-88.25762541,48.65822034,92.77110291
786.9387755,-88.25679039,48.6575305,79.77110291
885.3061224,-88.25595536,48.65684065,66.77110291
983.6734694,-88.25512034,48.65615081,77.77110291
1082.040816,-88.25428531,48.65546097,86.77110291
1180.408163,-88.25345028,48.65477112,84.77119446
1278.77551,-88.25261526,48.65408128,82.77119446
1377.142857,-88.25178023,48.65339144,93.77119446
1475.510204,-88.25094521,48.65270159,100.7711945
1573.877551,-88.25011018,48.65201175,81.77119446
1672.244898,-88.24927515,48.6513219,74.77119446
1770.612245,-88.24844013,48.65063206,86.77119446
1868.979592,-88.2476051,48.64994222,104.7711945
1967.346939,-88.24677008,48.64925237,97.77131653
2065.714286,-88.24593505,48.64856253,97.77131653
2164.081633,-88.24510002,48.64787269,97.77131653
2262.44898,-88.244265,48.64718284,100.7713165
2360.816327,-88.24342997,48.646493,99.77140808
2459.183673,-88.24259495,48.64580316,100.7714081
2557.55102,-88.24175992,48.64511331,99.77140808
2655.918367,-88.24092489,48.64442347,95.77140808
2754.285714,-88.24008987,48.64373362,79.77149963
2852.653061,-88.23925484,48.64304378,77.77149963
2951.020408,-88.23841982,48.64235394,84.77149963
3049.387755,-88.23758479,48.64166409,91.77149963
3147.755102,-88.23674976,48.64097425,96.77149963
3246.122449,-88.23591474,48.64028441,83.77159119
3344.489796,-88.23507971,48.63959456,71.77160645
3442.857143,-88.23424469,48.63890472,64.77160645
3541.22449,-88.23340966,48.63821487,71.77160645
3639.591837,-88.23257464,48.63752503,69.771698
3737.959184,-88.23173961,48.63683519,66.771698
3836.326531,-88.23090458,48.63614534,72.771698
3934.693878,-88.23006956,48.6354555,70.771698
4033.061224,-88.22923453,48.63476566,68.771698
4131.428571,-88.22839951,48.63407581,66.77180481
4229.795918,-88.22756448,48.63338597,64.77180481
4328.163265,-88.22672945,48.63269612,57.77180099
4426.530612,-88.22589443,48.63200628,40.77180099
4524.897959,-88.2250594,48.63131644,34.77189255
4623.265306,-88.22422438,48.63062659,33.77189255
4721.632653,-88.22338935,48.62993675,46.77189255
4820,-88.22255432,48.62924691,58.77189255
4918.367347,-88.2217193,48.62855706,62.77189255
5016.734694,-88.22088427,48.62786722,40.77199936
5115.102041,-88.22004925,48.62717738,34.77199936
5213.469388,-88.21921422,48.62648753,36.77199936
5311.836735,-88.21837919,48.62579769,35.77199936
5410.204082,-88.21754417,48.62510784,41.77210617
5508.571429,-88.21670914,48.624418,56.77210617
5606.938776,-88.21587412,48.62372816,45.77210617
5705.306122,-88.21503909,48.62303831,40.77210617
