length,lon,lat,elevation
0,-89.56320737,46.83403978,183.7559967
7.151062847,-89.56311476,46.83404956,183.7559967
14.30212569,-89.56302215,46.83405933,183.7559967
21.45318854,-89.56292955,46.8340691,183.7559967
28.60425139,-89.56283694,46.83407887,183.7559967
35.75531424,-89.56274433,46.83408864,183.7559967
42.90637708,-89.56265173,46.83409841,183.7559967
50.05743993,-89.56255912,46.83410818,183.7559967
57.20850278,-89.56246651,46.83411795,183.7559967
64.35956562,-89.5623739,46.83412772,183.7559967
71.51062847,-89.5622813,46.83413749,183.7559967
78.66169132,-89.56218869,46.83414726,183.7559967
85.81275416,-89.56209608,46.83415703,183.7559967
92.96381701,-89.56200348,46.8341668,183.7559967
100.1148799,-89.56191087,46.83417657,183.7559967
107.2659427,-89.56181826,46.83418634,183.7559967
114.4170056,-89.56172566,46.83419611,183.7559967
121.5680684,-89.56163305,46.83420588,183.7559967
128.7191312,-89.56154044,46.83421566,183.7559967
135.8701941,-89.56144784,46.83422543,183.7559967
143.0212569,-89.56135523,46.8342352,183.7559967
150.1723198,-89.56126262,46.83424497,183.7559967
157.3233826,-89.56117002,46.83425474,183.7559967
164.4744455,-89.56107741,46.83426451,183.7559967
171.6255083,-89.5609848,46.83427428,183.7559967
178.7765712,-89.5608922,46.83428405,183.7559967
185.927634,-89.56079959,46.83429382,183.7559967
193.0786969,-89.56070698,46.83430359,183.7559967
200.2297597,-89.56061438,46.83431336,183.7559967
207.3808226,-89.56052177,46.83432313,183.7559967
214.5318854,-89.56042916,46.8343329,183.7559967
221.6829483,-89.56033656,46.83434267,183.7559967
228.8340111,-89.56024395,46.83435244,183.7559967
235.985074,-89.56015134,46.83436221,183.7559967
243.1361368,-89.56005874,46.83437198,183.7559967
250.2871996,-89.55996613,46.83438175,183.7559967
257.4382625,-89.55987352,46.83439153,183.7559967
264.5893253,-89.55978092,46.8344013,183.7559967
271.7403882,-89.55968831,46.83441107,183.7559967
278.891451,-89.5595957,46.83442084,183.7559967
286.0425139,-89.5595031,46.83443061,183.7559967
293.1935767,-89.55941049,46.83444038,183.7559967
300.3446396,-89.55931788,46.83445015,183.7559967
307.4957024,-89.55922528,46.83445992,183.7559967
314.6467653,-89.55913267,46.83446969,183.7559967
321.7978281,-89.55904006,46.83447946,183.7559967
328.948891,-89.55894746,46.83448923,183.7559967
336.0999538,-89.55885485,46.834499,183.7559967
343.2510167,-89.55876224,46.83450877,183.7559967
350.4020795,-89.55866964,46.83451854,183.7559967
357.5531424,-89.55857703,46.83452831,183.7559967
364.7042052,-89.55848442,46.83453808,183.7559967
371.855268,-89.55839182,46.83454785,183.7559967
379.0063309,-89.55829921,46.83455763,183.7559967
386.1573937,-89.5582066,46.8345674,183.7559967
