length,lon,lat,elevation
0,-88.26272455,48.65797518,105.7710114
61.55555556,-88.26189,48.65794905,100.7710114
123.1111111,-88.26105545,48.65792293,90.77101135
184.6666667,-88.2602209,48.6578968,90.77101135
246.2222222,-88.25938635,48.65787067,92.77110291
307.7777778,-88.2585518,48.65784454,89.77110291
369.3333333,-88.25771725,48.65781841,82.77110291
430.8888889,-88.2568827,48.65779228,79.77110291
492.4444444,-88.25604815,48.65776616,71.77110291
554,-88.2552136,48.65774003,75.77110291
615.5555556,-88.25437905,48.6577139,83.77110291
677.1111111,-88.2535445,48.65768777,84.77110291
738.6666667,-88.25270995,48.65766164,82.77110291
800.2222222,-88.2518754,48.65763551,83.77110291
861.7777778,-88.25104085,48.65760938,86.77110291
923.3333333,-88.2502063,48.65758326,89.77119446
984.8888889,-88.24937175,48.65755713,99.77119446
1046.444444,-88.2485372,48.657531,111.7711945
1108,-88.24770265,48.65750487,116.7711945
1169.555556,-88.2468681,48.65747874,114.7711945
1231.111111,-88.24603355,48.65745261,107.7711945
1292.666667,-88.245199,48.65742649,105.7711945
1354.222222,-88.24436445,48.65740036,107.7713165
1415.777778,-88.2435299,48.65737423,109.7713165
1477.333333,-88.24269535,48.6573481,115.7713165
1538.888889,-88.2418608,48.65732197,121.7713165
1600.444444,-88.24102625,48.65729584,116.7713165
1662,-88.2401917,48.65726972,111.7713165
1723.555556,-88.23935714,48.65724359,106.7713165
1785.111111,-88.23852259,48.65721746,98.77131653
1846.666667,-88.23768804,48.65719133,93.77140808
1908.222222,-88.23685349,48.6571652,93.77140808
1969.777778,-88.23601894,48.65713907,94.77140808
2031.333333,-88.23518439,48.65711294,104.7714081
2092.888889,-88.23434984,48.65708682,110.7714996
2154.444444,-88.23351529,48.65706069,108.7714996
2216,-88.23268074,48.65703456,111.7714996
2277.555556,-88.23184619,48.65700843,113.7714996
2339.111111,-88.23101164,48.6569823,113.7715912
2400.666667,-88.23017709,48.65695617,112.7715912
2462.222222,-88.22934254,48.65693005,112.7715912
2523.777778,-88.22850799,48.65690392,108.7715912
2585.333333,-88.22767344,48.65687779,99.77171326
2646.888889,-88.22683889,48.65685166,80.77171326
2708.444444,-88.22600434,48.65682553,71.771698
2770,-88.22516979,48.6567994,77.77180481
2831.555556,-88.22433524,48.65677327,82.77180481
2893.111111,-88.22350069,48.65674715,84.77180481
2954.666667,-88.22266614,48.65672102,81.77189636
3016.222222,-88.22183159,48.65669489,78.77189636
3077.777778,-88.22099704,48.65666876,77.77189636
3139.333333,-88.22016249,48.65664263,72.77189636
3200.888889,-88.21932794,48.6566165,67.77200317
3262.444444,-88.21849339,48.65659038,59.77199936
3324,-88.21765884,48.65656425,56.77199936
3385.555556,-88.21682429,48.65653812,54.77199936
3447.111111,-88.21598974,48.65651199,47.77210617
3508.666667,-88.21515519,48.65648586,46.77210617
3570.222222,-88.21432064,48.65645973,48.77210617
3631.777778,-88.21348609,48.6564336,48.77210617
3693.333333,-88.21265154,48.65640748,51.77210617
3754.888889,-88.21181699,48.65638135,51.77219772
3816.444444,-88.21098244,48.65635522,46.77219772
3878,-88.21014789,48.65632909,41.77219772
3939.555556,-88.20931334,48.65630296,39.77219772
4001.111111,-88.20847879,48.65627683,40.77219772
4062.666667,-88.20764424,48.65625071,39.77219772
4124.222222,-88.20680969,48.65622458,36.77219772
4185.777778,-88.20597514,48.65619845,36.77219772
4247.333333,-88.20514059,48.65617232,38.77230453
4308.888889,-88.20430604,48.65614619,43.77230453
4370.444444,-88.20347149,48.65612006,58.77230453
4432,-88.20263694,48.65609393,81.77229309
4493.555556,-88.20180239,48.65606781,103.7722931
4555.111111,-88.20096784,48.65604168,126.7722931
4616.666667,-88.20013329,48.65601555,140.7722931
4678.222222,-88.19929874,48.65598942,149.7722931
4739.777778,-88.19846419,48.65596329,158.7722931
4801.333333,-88.19762964,48.65593716,158.7722931
4862.888889,-88.19679509,48.65591104,149.7722931
4924.444444,-88.19596054,48.65588491,130.7722931
4986,-88.19512599,48.65585878,109.7724152
5047.555556,-88.19429144,48.65583265,92.77241516
