length,lon,lat,elevation
0,-88.22655107,48.65575685,72.771698
101.6341463,-88.22571291,48.65503114,68.771698
203.2682927,-88.22487476,48.65430543,69.77180481
304.902439,-88.22403661,48.65357973,71.77180481
406.5365854,-88.22319845,48.65285402,63.77180099
508.1707317,-88.2223603,48.65212831,55.77189255
609.804878,-88.22152215,48.65140261,42.77189255
711.4390244,-88.22068399,48.6506769,38.77189255
813.0731707,-88.21984584,48.64995119,36.77180099
914.7073171,-88.21900769,48.64922549,38.77189255
1016.341463,-88.21816953,48.64849978,37.77189255
1117.97561,-88.21733138,48.64777407,37.77189255
1219.609756,-88.21649323,48.64704837,38.77189255
1321.243902,-88.21565507,48.64632266,36.77199936
1422.878049,-88.21481692,48.64559695,38.77199936
1524.512195,-88.21397877,48.64487125,36.77199936
1626.146341,-88.21314061,48.64414554,38.77199936
1727.780488,-88.21230246,48.64341983,36.77210617
1829.414634,-88.21146431,48.64269413,36.77210617
1931.04878,-88.21062615,48.64196842,37.77210617
2032.682927,-88.209788,48.64124271,40.77210617
2134.317073,-88.20894985,48.64051701,50.77210617
2235.95122,-88.20811169,48.6397913,91.77220154
2337.585366,-88.20727354,48.63906559,121.7722015
2439.219512,-88.20643539,48.63833989,97.77220154
2540.853659,-88.20559723,48.63761418,91.77220154
2642.487805,-88.20475908,48.63688847,74.77229309
2744.121951,-88.20392093,48.63616277,62.77230453
2845.756098,-88.20308277,48.63543706,44.77230453
2947.390244,-88.20224462,48.63471135,35.77230453
3049.02439,-88.20140647,48.63398565,26.77239609
3150.658537,-88.20056831,48.63325994,23.77239609
3252.292683,-88.19973016,48.63253423,27.77239609
3353.926829,-88.19889201,48.63180853,42.77239609
3455.560976,-88.19805385,48.63108282,62.77239609
3557.195122,-88.1972157,48.63035711,66.77250671
3658.829268,-88.19637755,48.62963141,60.7725029
3760.463415,-88.19553939,48.6289057,57.7725029
3862.097561,-88.19470124,48.62817999,66.77250671
3963.731707,-88.19386309,48.62745429,50.77259445
4065.365854,-88.19302493,48.62672858,73.77259827
4167,-88.19218678,48.62600287,91.77259827
4268.634146,-88.19134863,48.62527717,63.77259445
4370.268293,-88.19051047,48.62455146,41.77270126
4471.902439,-88.18967232,48.62382575,33.77270126
4573.536585,-88.18883417,48.62310005,40.77270126
4675.170732,-88.18799601,48.62237434,32.77270126
4776.804878,-88.18715786,48.62164863,5.772702217
4878.439024,-88.18631971,48.62092293,4.072796822
4980.073171,-88.18548155,48.62019722,-1.227205992
5081.707317,-88.1846434,48.61947151,-4.527208805
5183.341463,-88.18380525,48.61874581,-7.22720623
5284.97561,-88.18296709,48.6180201,-7.327105999
5386.609756,-88.18212894,48.61729439,-10.22709942
5488.243902,-88.18129079,48.61656869,-12.22709942
5589.878049,-88.18045263,48.61584298,-11.72709942
5691.512195,-88.17961448,48.61511727,-7.926990032
5793.146341,-88.17877633,48.61439157,-0.62698698
5894.780488,-88.17793817,48.61366586,9.073010445
5996.414634,-88.17710002,48.61294015,16.37301254
6098.04878,-88.17626187,48.61221445,27.27300644
6199.682927,-88.17542371,48.61148874,30.77309799
6301.317073,-88.17458556,48.61076303,44.77309799
6402.95122,-88.17374741,48.61003733,52.77309799
6504.585366,-88.17290925,48.60931162,63.7732048
6606.219512,-88.1720711,48.60858591,57.7732048
6707.853659,-88.17123295,48.60786021,24.7732048
6809.487805,-88.17039479,48.6071345,22.7732048
6911.121951,-88.16955664,48.60640879,16.87321091
7012.756098,-88.16871849,48.60568309,9.073300362
7114.390244,-88.16788033,48.60495738,3.873302937
7216.02439,-88.16704218,48.60423167,0.573300004
7317.658537,-88.16620403,48.60350596,-1.826709032
7419.292683,-88.16536587,48.60278026,-3.826601982
7520.926829,-88.16452772,48.60205455,-5.426592827
7622.560976,-88.16368957,48.60132884,-5.126589775
7724.195122,-88.16285142,48.60060314,-6.52659893
7825.829268,-88.16201326,48.59987743,-7.626498222
7927.463415,-88.16117511,48.59915172,-8.726504326
8029.097561,-88.16033696,48.59842602,-9.626498222
8130.731707,-88.1594988,48.59770031,-10.42650127
8232.365854,-88.15866065,48.5969746,-11.12649822
8334,-88.1578225,48.5962489,-11.82640362
